page_number,sentence_chunk,chunk_char_count,chunk_word_count,chunk_token_count,embedding
1,"QUÓC HỘI CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM l Độc lập - Tự do - Hạnh phúc Luật sô: 91/2025/QHI5 KG HT GHI GEN: LUẬT BẢO VỆ DỮ LIỆU CÁ NHÂN Căn cứ Hiến pháp nước Cộng hòa xã hội chủ nghĩa Việt Nam đã được sửa đổi, bô sung một số điểu theo Nghị quyết số 203/2025/QH15;, Quôc hội ban hành Luật Bảo vệ đữ liệu cá nhân. Chương I NHỮNG QUY ĐỊNH CHUNG Điều 1. Phạm vi điều chỉnh và đối tượng áp dụng 1. Luật này quy định về dữ liệu cá nhân, bảo vệ dữ liệu cá nhân và quyền, nghĩa vụ, trách nhiệm của cơ quan, tô chức, cá nhân có liên quan. 2. Luật này áp dụng đối với: a) Cơ quan, tổ chức, cá nhân Việt Nam; b) Cơ quan, tổ chức, cá nhân nước ngoài tại Việt Nam; c) Cơ quan, tổ chức, cá nhân nước ngoài trực tiếp tham gia hoặc có liên quan đến hoạt động xử lý dữ liệu cá nhân của công dân Việt Nam và người gốc Việt Nam chưa xác định được quốc tịch đang sinh sông tại Việt Nam đã được câp giấy chứng nhận căn cước. Điều 2. Giải thích từ ngữ Trong Luật này, các từ ngữ dưới đây được hiểu như sau: 1. Dữ liệu cá nhân là dữ liệu số hoặc thông tin dưới dạng khác xác định hoặc giúp xác định một con người cụ thê, bao gôm: đữ liệu cá nhân cơ bản và dữ liệu cá nhân nhạy cảm. Dữ liệu cá nhân sau khi khử nhận dạng không còn là dữ liệu cá nhân.",1229,279,307.25,"[-1.65775955e-01  2.84047425e-02 -1.55187443e-01  1.67130172e-01
  7.11127892e-02 -1.16880327e-01 -1.46031976e-01 -2.47192964e-01
  1.97444081e-01 -2.09418401e-01  1.29884174e-02 -3.92617285e-02
  1.48535341e-01 -3.73351365e-01 -1.44135296e-01 -1.48554385e-01
  1.45498678e-01 -1.33566424e-01  1.70473784e-01 -1.15227155e-01
  3.11742008e-01  1.01377711e-01  6.09648526e-02  9.84885097e-02
  1.70752719e-01 -1.48400366e-01  4.43235189e-01  2.83324957e-01
 -1.21957153e-01  4.49738950e-02  1.30734533e-01 -3.13930243e-01
  3.77316028e-02 -3.61031950e-01 -4.99897480e-01  3.36942792e-01
 -1.26145691e-01 -9.20222551e-02  3.90370488e-01  3.51235956e-01
 -6.20058626e-02  8.29433352e-02 -1.89565718e-02 -5.71431331e-02
 -1.86936762e-02  7.34938458e-02 -1.67212546e-01 -9.03528780e-02
  3.06512285e-02  4.01053540e-02 -1.40504599e-01  1.08482704e-01
 -1.29846185e-01 -3.71314824e-01 -3.54848266e-01  1.53626710e-01
 -9.25912261e-02  6.01138212e-02 -3.80300701e-01 -1.52804703e-01
  1.45533964e-01 -2.55621612e-01  7.82178938e-02 -2.62941748e-01
 -3.05830110e-02 -8.91620368e-02  4.77691516e-02  1.55690476e-01
 -2.28879720e-01 -2.14892160e-02  4.12620395e-01 -1.15814149e-01
 -1.34519935e-01  8.75927210e-02  1.10453919e-01 -1.25424162e-01
 -2.03060247e-02  2.81246066e-01 -5.35608195e-02  4.69180316e-01
 -4.22405973e-02  2.71603651e-02 -1.15679093e-01 -2.12605417e-01
  1.91606693e-02  1.54644251e-01 -1.68845415e-01 -7.99682215e-02
  1.46688819e-01 -6.56918585e-02 -2.37493329e-02 -1.51471674e-01
 -6.91659153e-02  2.87988752e-01  1.90965440e-02 -2.18173489e-02
  1.81424201e-01 -5.86431026e-02  4.25714642e-01 -8.50857794e-02
 -9.21900421e-02 -6.38329089e-02  2.69533187e-01 -1.61231503e-01
 -1.65671304e-01 -1.15121141e-01 -1.87428564e-01  3.37848008e-01
 -1.16827674e-01  1.36281580e-01  3.23532104e-01  2.78032050e-02
 -1.38281062e-02  5.24967909e-02  2.06881203e-02 -3.46937627e-01
  1.18160479e-01 -7.83390775e-02  1.77742749e-01  1.26839653e-01
 -1.58279210e-01 -1.15981698e-01  9.39629972e-02  3.36408839e-02
 -2.02983469e-01  3.04648936e-01  1.68943211e-01 -1.82988301e-01
 -1.76700071e-01  2.53660470e-01  1.41985953e-01 -5.70556289e-03
 -1.95363835e-02  2.98961431e-01  9.27181244e-02 -2.70481408e-01
 -1.29577398e-01  1.45213738e-01 -1.34719331e-02 -1.91425964e-01
 -2.42529362e-01 -5.19255549e-02 -2.87748873e-01  6.90376386e-02
 -7.75397718e-02  4.96646902e-03  5.20899370e-02  2.61125833e-01
  1.06627971e-01 -1.38572395e-01  3.63739312e-01 -1.60664305e-01
 -2.15494215e-01  1.27900288e-01 -3.52304354e-02  1.61105514e-01
 -1.93527024e-02 -8.92769545e-02 -2.70910338e-02  2.45957777e-01
  1.39078081e-01  6.25167228e-03 -3.99071574e-02  8.61537606e-02
 -7.71066993e-02  2.51442134e-01 -2.50858247e-01 -2.19238266e-01
 -7.41383433e-02  2.23280460e-01  3.20319533e-01  1.55413449e-01
 -1.05553880e-01  8.36876966e-03  2.59109676e-01  2.58178353e-01
 -2.58295655e-01 -1.99452847e-01 -2.72360802e-01 -7.72602111e-02
  1.93057969e-01  1.65171996e-01  1.58602327e-01  6.97260499e-02
 -2.33731240e-01 -3.42396647e-01 -1.83444232e-01  2.99203061e-02
 -1.30292445e-01  9.87540931e-03  1.39789954e-01 -1.49322748e-01
 -2.49862969e-01 -3.74095559e-01 -6.73618019e-02  5.62557355e-02
 -1.25126034e-01  7.27606378e-03 -3.23707089e-02 -2.18773484e-01
 -1.75147861e-01 -2.95307517e-01  3.68895531e-02  1.02697581e-01
 -3.41761589e-01 -1.86689988e-01  3.49694222e-01  1.83472596e-02
  2.92221755e-02 -2.20213920e-01 -2.57363260e-01 -1.02258310e-01
  4.67346221e-01 -2.58448757e-02 -9.13831517e-02 -1.85176700e-01
 -2.45667681e-01 -1.01339258e-01  5.25293231e-01 -4.95351180e-02
 -3.43259308e-03  2.48096049e-01 -7.71180764e-02 -1.46206111e-01
  3.49974222e-02  2.42631793e-01 -1.00097507e-01 -3.69031966e-01
  1.14842921e-01 -1.84026994e-02 -1.19213313e-01 -7.90500343e-02
 -2.82257259e-01 -8.53554308e-02  7.61349127e-02  3.25196922e-01
  2.04387367e-01 -6.74134716e-02  4.87868860e-02 -8.49590823e-02
 -1.48975596e-01  1.94901749e-01 -1.61630452e-01  1.02846101e-01
 -7.04289600e-02  2.59313453e-02  1.78533494e-01  2.35048532e-01
 -6.10922575e-01  1.56597704e-01 -7.22625777e-02  2.25251824e-01
 -1.74376279e-01  9.87061709e-02  6.31695837e-02  1.00035191e-01
 -4.27395627e-02 -1.15186833e-01  7.78860692e-03  7.83293396e-02
  6.79828674e-02 -2.90845316e-02 -2.07874477e-01 -1.20966062e-01
 -4.73791100e-02  5.82402572e-02 -5.37796766e-02 -6.15429394e-02
  2.20601261e-01 -2.10958868e-02  4.46539909e-01  5.82770780e-02
 -1.09375075e-01  2.82195956e-01  2.33424008e-01 -1.51805073e-01
 -2.45439932e-01  4.50173706e-01  1.46157041e-01  1.04873136e-01
 -1.23083610e-02  5.81174970e-01  2.58414924e-01 -2.81625509e-01
 -4.22792211e-02 -1.44811228e-01  3.58320847e-02 -3.94357920e-01
  3.65493506e-01  1.08155116e-01  5.42346835e-02  1.37090206e-01
 -6.56118840e-02  1.48905694e-01  4.32036147e-02 -3.43923986e-01
 -2.37918392e-01 -1.42739132e-01 -1.21557951e-01  2.03101873e-01
 -3.07727873e-01  1.77994192e-01  9.91631150e-02 -2.20675260e-01
  2.39447691e-03  5.36444671e-02 -2.42854416e-01 -3.21414709e-01
  1.85621738e-01  1.33082479e-01  1.50711477e-01  2.31370807e-01
  1.08249411e-01  2.50855088e-01  3.31712991e-01  2.74386734e-01
 -6.65609986e-02  4.14805919e-01  1.83086336e-01  1.63824305e-01
  1.08092487e-01 -1.78099349e-01 -9.13762003e-02 -1.01195648e-01
 -9.16263983e-02  1.76647156e-02  7.48367906e-02 -1.34360287e-02
 -5.89059703e-02  2.33157992e-01 -8.81119631e-03  1.20239101e-01
  2.94851303e-01 -2.19934165e-01 -6.33449294e-03 -1.59297287e-01
  7.51633793e-02 -7.20552951e-02 -1.11009747e-01  2.61452310e-02
 -1.29846662e-01  1.66191727e-01 -2.72108652e-02  3.21768761e-01
 -4.79047477e-01  4.99178581e-02  4.57167208e-01 -7.03158379e-02
  4.02830124e-01  5.79595100e-03 -4.69534881e-02 -2.34876154e-03
  1.49587430e-02 -2.05464751e-01 -2.78773606e-01  7.61490464e-02
  1.42150104e-01  2.35241689e-02  3.87086272e-02 -8.40780139e-02
 -1.49389297e-01 -1.11300141e-01  3.15201402e-01  1.23581640e-01
  3.68672371e-01 -1.73930407e-01  8.21903348e-02  4.25129712e-01
 -1.14783861e-01  1.56510681e-01 -1.88137233e-01  5.88032752e-02
 -5.40931746e-02 -9.78230387e-02 -1.50891440e-02  7.78146088e-02
 -2.93014012e-02  3.64114106e-01  9.44237877e-03 -4.38012481e-01
  1.36182129e-01 -4.33248132e-02 -2.65677366e-02  2.18222886e-01
 -8.22427124e-02 -8.58329907e-02 -8.68897364e-02 -3.89992632e-02
 -3.49029869e-01  1.74464360e-01 -2.29390457e-01  2.55103409e-01
  1.11712448e-01 -2.35334411e-02  7.54219592e-02  3.30032371e-02
 -8.05737600e-02 -1.88753873e-01  2.46396121e-02  2.54450142e-01
 -4.14860010e-01 -1.55417904e-01  8.23001862e-02 -7.38574192e-02
  1.88059267e-03 -3.03593218e-01  6.52550310e-02  1.26470119e-01
  1.62839741e-02  1.71197101e-01  1.81907825e-02 -7.82089457e-02
  3.93576026e-02  2.62899458e-01  1.95872918e-01 -1.10112295e-01
 -1.78008705e-01 -3.21208566e-01 -3.30646217e-01  2.96913087e-01
 -1.07311308e-01 -1.38159201e-01  1.26023725e-01  4.44115624e-02
  1.83723539e-01  1.56663090e-01 -4.05649543e-02 -8.54448043e-03
  6.61150133e-03  1.69439856e-02  4.39251542e-01 -6.28356338e-02
  2.64925420e-01  1.70547873e-01 -2.01579742e-02  1.85943663e-01
  4.88447361e-02 -9.93191730e-04 -3.96995246e-02 -5.77362657e-01
  3.50226760e-01 -2.24774927e-01  1.44133449e-01 -1.44987777e-01
  4.11052220e-02  1.62216604e-01  4.04654890e-01 -1.03584863e-01
 -3.60274576e-02  3.86746675e-02 -1.03622496e-01  4.98625450e-03
  9.57229733e-02 -4.37841304e-02 -2.43192434e-01 -7.19003379e-02
  5.12890965e-02 -6.32167980e-02 -7.81200826e-03  1.71196312e-02
 -1.99353069e-01 -1.03170469e-01  1.80453300e-01  5.23866192e-02
 -8.58979970e-02 -1.29997998e-01 -3.78750026e-01 -1.02954656e-01
 -1.25058427e-01  3.03273857e-01  1.49883807e-01  4.35349464e-01
  7.56161809e-02  1.05930284e-01 -3.67778391e-02  8.27064067e-02
  4.07693416e-01  2.41213039e-01 -2.47419938e-01  2.84655869e-01
 -9.29641053e-02 -1.73769489e-01 -1.34879217e-01  3.28595340e-02
 -7.12946430e-02 -2.17859507e-01 -9.15374458e-02  2.43968189e-01
 -1.13643063e-02  2.34811172e-01 -3.22344184e-01  1.04398906e-01
 -7.91833103e-02 -2.17847768e-02  2.00018495e-01  1.33937538e-01
  4.00106132e-01 -2.79264580e-02 -7.30164535e-03  3.97466302e-01
  2.25127459e-01 -1.13517016e-01 -8.81124660e-02 -1.60666734e-01
 -2.60790698e-02  2.01972830e-03  7.95510784e-03 -2.11895034e-02
  1.92883044e-01 -3.13258350e-01  3.65037695e-02 -2.58916356e-02
 -1.84588507e-01 -2.01960191e-01  1.28281400e-01  5.65554015e-02
 -2.63821125e-01  2.32744902e-01  8.83812755e-02  5.10264412e-02
 -1.90041333e-01  2.38269970e-01  1.45838529e-01  3.41911286e-01
 -1.59526795e-01  7.80759305e-02  9.47360098e-02  1.67220771e-01
  1.10843249e-01 -4.69099879e-01  2.66614128e-02 -7.03578293e-02
 -3.02406307e-02  2.77567692e-02  1.85232639e-01 -9.58336666e-02
  1.46819353e-01 -3.41136083e-02 -1.31683558e-01 -3.01719397e-01
  3.84017289e-01 -1.83130473e-01  3.11391830e-01  1.22548062e-02
 -2.96035469e-01 -4.45728660e-01  3.02461654e-01  1.51520461e-01
  7.79107809e-02 -1.40012518e-01 -1.23834908e-01 -4.79543328e-01
  6.12902939e-02  1.16027623e-01 -6.20173812e-02 -5.40103912e-02
 -1.76722586e-01 -1.42653361e-02 -3.71504158e-01  1.20543286e-01
  1.54129922e-01  4.07869071e-02 -1.26921833e-01 -8.46156329e-02
  3.17521021e-02 -5.47697954e-02  1.95282966e-01 -3.75888981e-02
 -1.45145534e-02 -3.03701520e-01  6.87839240e-02  1.73214346e-01
 -2.80140668e-01 -1.29338816e-01  8.24764967e-02 -1.15882143e-01
  2.99117863e-01  1.94044515e-01 -1.49913460e-01 -5.79083338e-02
  3.06913435e-01  1.36410370e-01  6.29144814e-03 -1.06937721e-01
  1.26112672e-02 -1.26445759e-03 -1.48070052e-01 -2.42741734e-01
  7.13837817e-02 -2.43791584e-02  8.85499083e-03  2.84843780e-02
  1.70301676e-01 -2.14283705e-01 -1.51470840e-01  9.23355855e-03
  1.86963022e-01 -2.47544959e-01  5.07299183e-03 -3.15106750e-01
  3.88452895e-02  5.62625378e-02 -3.19632962e-02 -1.32853076e-01
 -1.55926451e-01 -1.62708953e-01 -7.24473037e-03  1.72476664e-01
  1.74463660e-01  1.69523850e-01  2.00089961e-01  1.57999232e-01
  1.52620792e-01 -2.57573843e-01 -1.73390105e-01 -2.16308713e-01
 -1.08161375e-01  2.46077001e-01  3.19063395e-01 -9.08378065e-02
  6.64631873e-02  4.78845425e-02 -7.33750612e-02 -5.88611104e-02
 -1.67167008e-01  3.63356501e-01 -2.55535424e-01  3.85067165e-02
  9.26304162e-02  2.08984673e-01 -3.24301660e-01 -3.14032584e-01
  2.53773630e-01  9.26147997e-02  9.30156857e-02 -3.82609069e-02
 -1.26864463e-01  9.70611498e-02 -2.06428826e-01 -7.23147839e-02
  9.42778885e-02  4.23463732e-02  2.22479880e-01  3.36530767e-02
  1.54606432e-01  1.57701582e-01 -5.65696135e-03  2.09422261e-01
  1.49774224e-01  5.06035089e-01 -2.55013824e-01  2.22381443e-01
 -4.99078780e-02  1.95583373e-01 -1.43995821e-01 -3.61101702e-04
  8.66273344e-02 -1.65153161e-01 -1.90055966e-01 -9.86429676e-02
  2.33965307e-01 -2.73329541e-02 -7.97119923e-03 -1.27950847e-01
 -2.66178966e-01  7.70862624e-02 -1.41629037e-02  1.59910709e-01
  5.62961698e-02 -2.84797430e-01 -2.05435827e-01 -8.75960439e-02
 -1.57420158e-01 -1.98550314e-01 -2.49395534e-01  9.77281034e-02
  1.39572293e-01 -1.56648740e-01  1.82724088e-01  6.63525090e-02
 -6.70630997e-03 -2.87376404e-01 -3.20080280e-01 -1.41793653e-01
  3.69989216e-01  1.64016515e-01 -1.00253291e-01 -1.79718912e-01
  1.52711362e-01  5.38944080e-02 -1.41642347e-01 -1.90220073e-01
 -1.19701596e-02 -1.18474394e-01 -5.40150590e-02  4.82718134e-03
  4.64273453e-01 -4.26398635e-01  1.27391502e-01  1.12390950e-01
  2.68695187e-02  1.55372769e-01 -8.73810500e-02  6.81585670e-02
 -1.63510561e-01 -9.19419378e-02 -8.33933651e-02 -4.91233580e-02
  1.65844947e-01 -2.18276493e-02 -1.94018304e-01 -1.81074008e-01
 -3.86061482e-02 -1.97235778e-01  9.24386457e-02 -5.79897314e-02
  1.30858511e-01  3.22022229e-01 -2.38346100e-01 -5.17827153e-01
 -5.51352724e-02 -2.35969163e-02 -2.89416611e-01  1.97837472e-01
 -1.48355793e-02 -5.73738478e-02 -2.27615803e-01  2.03193456e-01
  1.34225693e-02 -3.27272415e-02  3.90979469e-01  6.94758743e-02
 -2.46820539e-01 -1.28047198e-01 -3.52903754e-02  1.00208163e-01
 -2.24573016e-01 -9.36989039e-02 -8.19951594e-02 -6.73705488e-02
  3.32872570e-01 -6.64189905e-02  3.58558632e-02  6.99990541e-02
 -5.55895790e-02 -3.01314205e-01  2.26264700e-01 -4.56485748e-02
  4.36125249e-02 -8.66368786e-02  7.39204809e-02 -8.01226348e-02
 -1.72133431e-01 -2.27739617e-01  7.38854483e-02  6.38726503e-02
 -6.14356026e-02  2.02752531e-01 -2.49066606e-01 -7.74767175e-02
 -1.25891054e-02  1.38820469e-01  5.14167845e-02  2.15947092e-01
  5.52305300e-03  6.44329041e-02 -9.64398906e-02  7.18186498e-01]"
